entropy_type,entropy
non-adversarial,0.00021558504
non-adversarial,0.6913538
non-adversarial,0.26552883
non-adversarial,0.024126964
non-adversarial,0.65656626
non-adversarial,0.6931179
non-adversarial,0.31361136
non-adversarial,0.6929563
non-adversarial,0.57140446
non-adversarial,0.15259689
non-adversarial,0.66798204
non-adversarial,0.37302068
non-adversarial,0.5060079
non-adversarial,0.019125933
non-adversarial,0.39993203
non-adversarial,0.30850998
non-adversarial,0.6908964
non-adversarial,0.57174623
non-adversarial,0.3990692
non-adversarial,0.5246755
non-adversarial,0.2847309
non-adversarial,0.3401245
non-adversarial,0.67664206
non-adversarial,0.6562698
non-adversarial,0.356211
non-adversarial,0.66186786
non-adversarial,0.6930095
non-adversarial,0.0041699866
non-adversarial,0.69282603
non-adversarial,0.4555369
non-adversarial,4.3293684e-15
non-adversarial,0.51823336
non-adversarial,0.692944
non-adversarial,0.37737098
non-adversarial,0.45075053
non-adversarial,0.62534505
non-adversarial,0.25795746
non-adversarial,0.0041699866
non-adversarial,0.0068955333
non-adversarial,0.28232232
non-adversarial,0.14432293
non-adversarial,0.5728835
non-adversarial,0.6862079
non-adversarial,0.64063954
non-adversarial,0.5707648
non-adversarial,0.6931468
non-adversarial,0.3050766
non-adversarial,0.2647279
non-adversarial,0.39619952
non-adversarial,0.0041699866
non-adversarial,0.6672598
non-adversarial,0.3786439
non-adversarial,0.2610129
non-adversarial,0.6370604
non-adversarial,0.17110436
non-adversarial,0.25428674
non-adversarial,0.34007853
non-adversarial,0.31581968
non-adversarial,0.02664927
non-adversarial,0.14145297
non-adversarial,0.21012731
non-adversarial,0.6856095
non-adversarial,0.64814836
non-adversarial,0.5072557
non-adversarial,0.60839933
non-adversarial,0.36033744
non-adversarial,0.17261662
non-adversarial,0.0016864064
non-adversarial,0.3608487
non-adversarial,0.6838815
non-adversarial,0.33854553
non-adversarial,0.6661092
non-adversarial,0.17142609
non-adversarial,0.058510326
non-adversarial,0.0009991963
non-adversarial,0.53863186
non-adversarial,0.60810655
non-adversarial,0.49027562
non-adversarial,0.5535115
non-adversarial,0.68922126
non-adversarial,0.510504
non-adversarial,0.5841372
non-adversarial,0.5684266
non-adversarial,0.02606845
non-adversarial,0.44862205
non-adversarial,0.4071099
non-adversarial,0.44892195
non-adversarial,0.3703664
non-adversarial,0.34313428
non-adversarial,0.120668896
non-adversarial,0.3745982
non-adversarial,0.5117352
non-adversarial,0.25862014
non-adversarial,0.36160225
non-adversarial,0.43844688
non-adversarial,0.652582
non-adversarial,0.69269955
non-adversarial,0.672378
non-adversarial,0.6766068
non-adversarial,0.2909866
non-adversarial,1.7064158e-05
non-adversarial,0.003913517
non-adversarial,0.59465617
non-adversarial,0.26693258
non-adversarial,0.49021524
non-adversarial,0.31038976
non-adversarial,0.28608385
non-adversarial,0.054993674
non-adversarial,0.6874617
non-adversarial,0.39276594
non-adversarial,0.0011887699
non-adversarial,0.0041699866
non-adversarial,0.00023439959
non-adversarial,0.649295
non-adversarial,0.23832355
non-adversarial,0.48677957
non-adversarial,0.50318265
non-adversarial,0.61701035
non-adversarial,0.6829164
non-adversarial,0.012508967
non-adversarial,0.2613742
non-adversarial,0.48096916
non-adversarial,0.69305205
non-adversarial,0.5484887
non-adversarial,0.055001855
non-adversarial,0.55040514
non-adversarial,0.33247003
non-adversarial,0.39195952
non-adversarial,0.32655984
non-adversarial,0.036660433
non-adversarial,0.0022786865
non-adversarial,0.56033635
non-adversarial,0.65087897
non-adversarial,2.110445e-06
non-adversarial,0.120668896
non-adversarial,0.6704619
non-adversarial,0.6404972
non-adversarial,0.12969679
non-adversarial,0.40501186
non-adversarial,0.28864062
non-adversarial,0.32836476
non-adversarial,0.5902709
non-adversarial,0.022383204
non-adversarial,6.79354e-06
non-adversarial,0.68722016
non-adversarial,0.6860314
non-adversarial,0.28564394
non-adversarial,0.62578714
non-adversarial,0.5687427
non-adversarial,0.5210332
non-adversarial,0.32739708
non-adversarial,0.69014645
non-adversarial,0.6892831
non-adversarial,0.33281094
non-adversarial,0.6924539
non-adversarial,0.32681057
non-adversarial,0.6234788
non-adversarial,0.29817653
non-adversarial,0.3474403
non-adversarial,0.5975843
non-adversarial,0.00042529515
non-adversarial,0.094103456
non-adversarial,0.27803844
non-adversarial,0.24969733
non-adversarial,7.672065e-06
non-adversarial,0.69260955
non-adversarial,0.32609725
non-adversarial,0.060358647
non-adversarial,0.15021928
non-adversarial,0.0067449934
non-adversarial,0.3490651
non-adversarial,0.19400427
non-adversarial,0.3465603
non-adversarial,0.6924299
non-adversarial,0.523587
non-adversarial,0.6889239
non-adversarial,0.032976594
non-adversarial,0.21353906
non-adversarial,1.5248254e-05
non-adversarial,0.6586708
non-adversarial,0.54313403
non-adversarial,0.26712948
non-adversarial,0.12578744
non-adversarial,0.5953557
non-adversarial,0.59608895
non-adversarial,0.57087636
non-adversarial,0.36096457
non-adversarial,1.4498306e-05
non-adversarial,0.0030713447
non-adversarial,0.17523931
non-adversarial,0.69294184
non-adversarial,0.2873961
non-adversarial,0.4631565
non-adversarial,0.4528325
non-adversarial,0.55720127
non-adversarial,0.6022936
non-adversarial,0.3813699
non-adversarial,0.26819444
non-adversarial,0.35833198
non-adversarial,0.120668896
non-adversarial,0.28612357
non-adversarial,0.69200975
non-adversarial,0.674407
non-adversarial,0.20164125
non-adversarial,0.0007197425
non-adversarial,0.2647279
non-adversarial,0.67956924
non-adversarial,0.20241192
non-adversarial,0.0021635196
non-adversarial,0.63986284
non-adversarial,0.0041699866
non-adversarial,0.27311698
non-adversarial,0.4181863
non-adversarial,0.6431519
non-adversarial,0.54851365
non-adversarial,0.043001365
non-adversarial,0.0024543842
non-adversarial,0.6741595
non-adversarial,0.101858094
non-adversarial,0.00013317628
non-adversarial,0.03653758
non-adversarial,0.36583382
non-adversarial,0.33728096
non-adversarial,0.24685128
non-adversarial,0.034951344
non-adversarial,0.22332719
non-adversarial,0.5797701
non-adversarial,0.014214444
non-adversarial,0.6655568
non-adversarial,0.45011157
non-adversarial,0.6772883
non-adversarial,0.59091914
non-adversarial,0.016876936
non-adversarial,0.32603443
non-adversarial,0.41033888
non-adversarial,0.6109426
non-adversarial,0.66559887
non-adversarial,0.6914115
non-adversarial,0.35079002
non-adversarial,0.0003034221
non-adversarial,0.53262264
non-adversarial,0.6868721
non-adversarial,0.5127808
non-adversarial,0.36070806
non-adversarial,0.25569218
non-adversarial,0.0002342516
non-adversarial,0.1816206
non-adversarial,0.011191942
non-adversarial,0.29048082
non-adversarial,7.713403e-16
non-adversarial,0.3274731
non-adversarial,0.2888143
non-adversarial,0.5965178
non-adversarial,5.242399e-10
non-adversarial,0.2676168
non-adversarial,0.40230542
non-adversarial,1.6257207e-08
non-adversarial,0.6888621
non-adversarial,0.6794293
non-adversarial,0.28696617
non-adversarial,0.0006846216
non-adversarial,0.28887913
non-adversarial,0.6881615
non-adversarial,0.5550308
non-adversarial,0.29962894
non-adversarial,0.0012907359
non-adversarial,0.054662943
non-adversarial,0.0008690222
non-adversarial,0.69006836
non-adversarial,0.32953638
non-adversarial,0.69217896
non-adversarial,0.6874402
non-adversarial,0.005965853
non-adversarial,0.6894044
non-adversarial,0.101639464
non-adversarial,0.4695377
non-adversarial,0.5833739
non-adversarial,0.05035242
non-adversarial,0.08371073
non-adversarial,0.68673795
non-adversarial,0.35416105
non-adversarial,0.27074206
non-adversarial,0.6806929
non-adversarial,0.00076025317
non-adversarial,0.49712527
non-adversarial,0.52170116
non-adversarial,0.69060284
non-adversarial,0.23871118
non-adversarial,0.29143646
non-adversarial,0.21372703
non-adversarial,0.35360453
non-adversarial,0.28371638
non-adversarial,0.2500517
non-adversarial,0.088382766
non-adversarial,0.6883538
non-adversarial,0.08472451
non-adversarial,0.68826497
non-adversarial,0.5236085
non-adversarial,0.12969679
non-adversarial,0.03912469
non-adversarial,0.04184579
non-adversarial,0.31113976
non-adversarial,0.68539536
non-adversarial,0.0042647514
non-adversarial,0.3401245
non-adversarial,0.6521496
non-adversarial,0.033471968
non-adversarial,0.60124236
non-adversarial,0.12969679
non-adversarial,7.713403e-16
non-adversarial,0.69074106
non-adversarial,0.65966463
non-adversarial,0.0002507105
non-adversarial,0.68679065
non-adversarial,0.52448684
non-adversarial,0.6920139
non-adversarial,0.27179694
non-adversarial,0.25039428
non-adversarial,0.24624541
non-adversarial,0.04564566
non-adversarial,0.3724237
non-adversarial,0.69308984
non-adversarial,1.9870063e-06
non-adversarial,0.5593102
non-adversarial,0.3260397
non-adversarial,0.2867438
non-adversarial,0.3421837
non-adversarial,0.05759389
non-adversarial,0.6636562
non-adversarial,0.22747722
non-adversarial,0.6470297
non-adversarial,0.010467964
non-adversarial,0.340792
non-adversarial,0.013492261
non-adversarial,0.0041699866
non-adversarial,0.4462511
non-adversarial,0.2077533
non-adversarial,0.35334665
non-adversarial,0.37877876
non-adversarial,0.3457762
non-adversarial,0.48147357
non-adversarial,0.54440975
non-adversarial,5.772233e-05
non-adversarial,0.58971107
non-adversarial,0.6867255
non-adversarial,0.03923336
non-adversarial,0.3421663
non-adversarial,0.0013381282
non-adversarial,0.1548447
non-adversarial,0.3084026
non-adversarial,0.5070634
non-adversarial,0.6809883
non-adversarial,0.03705997
non-adversarial,0.346048
non-adversarial,0.02320491
non-adversarial,0.68915045
non-adversarial,0.5919323
non-adversarial,0.00019728536
non-adversarial,0.00034528787
non-adversarial,0.00022234356
non-adversarial,0.69074106
non-adversarial,0.52749974
non-adversarial,0.6075569
non-adversarial,0.42774892
non-adversarial,0.29207128
non-adversarial,0.51252556
non-adversarial,0.0041699866
non-adversarial,0.59290123
non-adversarial,0.2807986
non-adversarial,0.6779643
non-adversarial,0.35476884
non-adversarial,0.69027925
non-adversarial,0.6930177
non-adversarial,0.65411353
non-adversarial,0.6549417
non-adversarial,0.027947878
non-adversarial,0.6916706
non-adversarial,0.6895138
non-adversarial,0.29200405
non-adversarial,0.44636863
non-adversarial,0.5427388
non-adversarial,0.15026754
non-adversarial,0.25939435
non-adversarial,0.58008087
non-adversarial,0.048830368
non-adversarial,0.6914767
non-adversarial,0.69308263
non-adversarial,0.0041699866
non-adversarial,0.47225922
non-adversarial,0.38532847
non-adversarial,0.22604534
non-adversarial,0.2903543
non-adversarial,0.28445974
non-adversarial,0.62968206
non-adversarial,0.66858304
non-adversarial,0.6287807
non-adversarial,0.40506482
non-adversarial,0.01832509
non-adversarial,0.29472232
non-adversarial,0.13795806
non-adversarial,0.0008762883
non-adversarial,0.30184835
non-adversarial,0.6545408
non-adversarial,0.003508862
non-adversarial,0.0041699866
non-adversarial,0.37326604
non-adversarial,0.682413
non-adversarial,6.283571e-05
non-adversarial,0.003263786
non-adversarial,0.012121851
non-adversarial,0.39245096
non-adversarial,0.37603718
non-adversarial,0.6907613
non-adversarial,0.42451042
non-adversarial,0.31620133
non-adversarial,0.5810639
non-adversarial,0.31084022
non-adversarial,0.050152984
non-adversarial,0.26737937
non-adversarial,0.6722443
non-adversarial,0.6861512
non-adversarial,0.01923122
non-adversarial,0.6038294
non-adversarial,0.29197603
non-adversarial,0.6911274
non-adversarial,0.44390106
non-adversarial,0.5249649
non-adversarial,0.29918593
non-adversarial,0.6507709
non-adversarial,0.29179743
non-adversarial,0.5078043
non-adversarial,0.6517966
non-adversarial,0.3722965
non-adversarial,0.43671533
non-adversarial,0.64466715
non-adversarial,0.54760396
non-adversarial,0.0152457
non-adversarial,0.013184482
non-adversarial,0.2854931
non-adversarial,0.3038596
non-adversarial,0.22831762
non-adversarial,0.0008762883
non-adversarial,0.28553924
non-adversarial,0.38625142
non-adversarial,0.28265035
non-adversarial,0.5103798
non-adversarial,0.3282096
non-adversarial,0.6924726
non-adversarial,0.20995966
non-adversarial,0.55058634
non-adversarial,0.33002332
non-adversarial,0.12969679
non-adversarial,0.5934184
non-adversarial,0.55775344
non-adversarial,0.18247579
non-adversarial,0.00087895367
non-adversarial,0.012194225
non-adversarial,0.12969679
non-adversarial,0.0012531413
non-adversarial,0.27020073
non-adversarial,1.0764836e-05
non-adversarial,0.45376247
non-adversarial,0.12969679
non-adversarial,0.43713552
non-adversarial,0.34395346
non-adversarial,0.0041699866
non-adversarial,0.5714025
non-adversarial,0.62327635
non-adversarial,0.01336389
non-adversarial,0.14066748
non-adversarial,0.262342
non-adversarial,0.46087644
non-adversarial,0.3433103
non-adversarial,0.18024178
non-adversarial,0.10328655
non-adversarial,0.6931388
non-adversarial,0.17566527
non-adversarial,0.15585585
non-adversarial,0.5721852
non-adversarial,0.67397475
non-adversarial,0.42395192
non-adversarial,0.48325402
non-adversarial,0.6183094
non-adversarial,0.3691121
non-adversarial,0.0066133356
non-adversarial,0.66329014
non-adversarial,0.6143895
non-adversarial,0.12969679
non-adversarial,0.0010049802
non-adversarial,0.0050493954
non-adversarial,0.23563471
non-adversarial,0.2116495
non-adversarial,0.6913769
non-adversarial,0.48070794
non-adversarial,0.11397943
non-adversarial,0.04662612
non-adversarial,0.0041699866
non-adversarial,1.5492564e-05
non-adversarial,0.69170725
non-adversarial,0.4840734
non-adversarial,0.12969679
non-adversarial,4.119369e-06
non-adversarial,0.34937593
non-adversarial,0.28171664
non-adversarial,0.6082632
non-adversarial,0.5608353
non-adversarial,0.22477552
non-adversarial,0.00030639765
non-adversarial,0.25399747
non-adversarial,0.25722247
non-adversarial,0.022383204
non-adversarial,0.22477552
non-adversarial,0.48237973
non-adversarial,0.094959624
non-adversarial,0.09296678
non-adversarial,0.5726844
non-adversarial,0.012440163
non-adversarial,0.47355348
non-adversarial,0.6781006
non-adversarial,0.3687518
non-adversarial,0.6931472
non-adversarial,0.36809713
non-adversarial,0.6748631
non-adversarial,0.58696115
non-adversarial,0.68997574
non-adversarial,0.0024121534
non-adversarial,0.69237864
non-adversarial,0.5531464
non-adversarial,0.20839658
non-adversarial,0.6916659
non-adversarial,0.0041699866
non-adversarial,0.12969679
non-adversarial,0.6804787
non-adversarial,0.20152692
non-adversarial,0.013516427
non-adversarial,0.6147202
non-adversarial,0.65525895
non-adversarial,0.32832634
non-adversarial,0.32003024
non-adversarial,0.0030765922
non-adversarial,0.03847287
non-adversarial,0.5893713
non-adversarial,0.0026590042
non-adversarial,0.3340964
non-adversarial,0.5932247
non-adversarial,0.42458153
non-adversarial,0.15444943
non-adversarial,0.3947655
non-adversarial,0.12969679
non-adversarial,0.22477552
non-adversarial,0.21975178
non-adversarial,0.49450547
non-adversarial,0.5734844
non-adversarial,0.6664493
non-adversarial,0.0041699866
non-adversarial,0.5065144
non-adversarial,0.11815356
non-adversarial,0.53863186
non-adversarial,0.3346265
non-adversarial,0.52364224
non-adversarial,0.49387655
non-adversarial,0.31230032
non-adversarial,0.0041699866
non-adversarial,0.29631537
non-adversarial,0.27899715
non-adversarial,0.014858136
non-adversarial,0.68547773
non-adversarial,0.6930784
non-adversarial,0.6627496
non-adversarial,0.29779977
non-adversarial,0.33634645
non-adversarial,0.21137625
non-adversarial,0.4977748
non-adversarial,0.6079526
non-adversarial,4.0012123e-06
non-adversarial,0.1974425
non-adversarial,0.14104147
non-adversarial,0.40148693
non-adversarial,0.21575126
non-adversarial,3.1965104e-05
non-adversarial,0.12175885
non-adversarial,0.47735655
non-adversarial,0.62442863
non-adversarial,0.51616174
non-adversarial,0.21452737
non-adversarial,0.16736704
non-adversarial,0.68500453
non-adversarial,0.00040801498
non-adversarial,0.12969679
non-adversarial,0.03377101
non-adversarial,0.028953541
non-adversarial,0.3268277
non-adversarial,0.21503639
non-adversarial,0.04245012
non-adversarial,0.58998984
non-adversarial,0.092568874
non-adversarial,0.6887658
non-adversarial,0.40484363
non-adversarial,0.13946946
non-adversarial,0.49818608
non-adversarial,0.59010094
non-adversarial,0.4947523
non-adversarial,0.47215256
non-adversarial,8.4037534e-14
non-adversarial,0.06308842
non-adversarial,0.6855223
non-adversarial,0.27665955
non-adversarial,0.42537194
non-adversarial,0.18209577
non-adversarial,5.7745376e-05
non-adversarial,0.30345976
non-adversarial,0.211067
non-adversarial,0.14864865
non-adversarial,0.21012731
non-adversarial,0.46067566
non-adversarial,0.33704233
non-adversarial,0.3410505
non-adversarial,0.013932898
non-adversarial,0.37599406
non-adversarial,0.4101134
non-adversarial,0.6536705
non-adversarial,0.30960095
non-adversarial,0.12969679
non-adversarial,0.27507326
non-adversarial,0.67219543
non-adversarial,0.00021576817
non-adversarial,0.21915215
non-adversarial,0.5622127
non-adversarial,0.0041699866
non-adversarial,0.48041454
non-adversarial,0.42368555
non-adversarial,0.080881946
non-adversarial,0.0070024133
non-adversarial,0.00022992193
non-adversarial,0.6873822
non-adversarial,0.6916777
non-adversarial,1.8654166e-07
non-adversarial,0.09361428
non-adversarial,0.0008762883
non-adversarial,0.3241796
non-adversarial,0.40336952
non-adversarial,1.057812e-07
non-adversarial,0.5822813
non-adversarial,0.062495857
non-adversarial,0.05698402
non-adversarial,0.43968672
non-adversarial,0.54282105
non-adversarial,0.49644578
non-adversarial,0.004191368
non-adversarial,8.538359e-05
non-adversarial,0.491767
non-adversarial,4.22698e-05
non-adversarial,0.22836256
non-adversarial,0.40471196
non-adversarial,0.6690891
non-adversarial,0.5924025
non-adversarial,0.07861143
non-adversarial,0.01336389
non-adversarial,0.51130915
non-adversarial,0.65013087
non-adversarial,0.41211173
non-adversarial,0.29822424
non-adversarial,0.062141813
non-adversarial,0.37172163
non-adversarial,0.0041699866
non-adversarial,0.6930814
non-adversarial,0.34454212
non-adversarial,0.21665233
non-adversarial,0.59318256
non-adversarial,0.28693208
non-adversarial,0.0056093615
non-adversarial,0.68801516
non-adversarial,0.5030315
non-adversarial,0.68833494
non-adversarial,0.46167833
non-adversarial,0.6037402
non-adversarial,0.31407705
non-adversarial,0.04234409
non-adversarial,0.15670481
non-adversarial,0.120668896
non-adversarial,0.307907
non-adversarial,0.48523507
non-adversarial,0.0051299883
non-adversarial,0.68388075
non-adversarial,0.60913944
non-adversarial,0.015270776
non-adversarial,0.5960464
non-adversarial,0.6662071
non-adversarial,0.0002057423
non-adversarial,0.2660793
non-adversarial,0.3172693
non-adversarial,0.029069455
non-adversarial,0.00038104938
non-adversarial,0.3037941
non-adversarial,0.3883431
non-adversarial,0.21928154
non-adversarial,0.26491877
non-adversarial,0.28911147
non-adversarial,0.29207128
non-adversarial,0.3249454
non-adversarial,0.2739583
non-adversarial,0.0008762883
non-adversarial,0.59032303
non-adversarial,0.41308302
non-adversarial,0.6218134
non-adversarial,7.713403e-16
non-adversarial,0.3083956
non-adversarial,0.27856615
non-adversarial,0.34242445
non-adversarial,0.3084224
non-adversarial,0.04678195
non-adversarial,0.22842243
non-adversarial,0.67376804
non-adversarial,0.28284255
non-adversarial,0.22264558
non-adversarial,0.35650378
non-adversarial,0.6762985
non-adversarial,0.46380872
non-adversarial,0.69149446
non-adversarial,0.622587
non-adversarial,0.25439218
non-adversarial,0.5310682
non-adversarial,0.6853956
non-adversarial,0.6757749
non-adversarial,0.565546
non-adversarial,0.23123688
non-adversarial,0.19116518
non-adversarial,0.6912652
non-adversarial,0.0008711807
non-adversarial,0.5978192
non-adversarial,0.57760245
non-adversarial,0.1971206
non-adversarial,0.3660568
non-adversarial,0.20001942
non-adversarial,0.0033961274
non-adversarial,0.63182926
non-adversarial,0.26672056
non-adversarial,0.46335757
non-adversarial,0.6122779
non-adversarial,0.19846795
non-adversarial,6.8755512e-09
non-adversarial,0.28660518
non-adversarial,0.2153489
non-adversarial,0.5483791
non-adversarial,0.44575948
non-adversarial,0.45688936
non-adversarial,0.6306851
non-adversarial,0.30679995
non-adversarial,0.6795093
non-adversarial,0.294239
non-adversarial,0.6497755
non-adversarial,0.0039963005
non-adversarial,0.39026323
non-adversarial,0.15984578
non-adversarial,0.0004427263
non-adversarial,0.0030544358
non-adversarial,0.538933
non-adversarial,0.689034
non-adversarial,0.0533028
non-adversarial,0.010924805
non-adversarial,0.2151525
non-adversarial,0.5467514
non-adversarial,0.5812383
non-adversarial,0.68634033
non-adversarial,0.16685754
non-adversarial,0.5387891
non-adversarial,0.36439037
non-adversarial,0.2944982
non-adversarial,0.36429968
non-adversarial,0.51587796
non-adversarial,0.272689
non-adversarial,0.04902169
non-adversarial,0.0005790405
non-adversarial,0.43322533
non-adversarial,0.6927626
non-adversarial,0.07149565
non-adversarial,0.122411445
non-adversarial,0.21012731
non-adversarial,0.67099345
non-adversarial,0.6702441
non-adversarial,0.5894146
non-adversarial,0.00013074336
non-adversarial,0.42383876
non-adversarial,0.6914437
non-adversarial,0.20852111
non-adversarial,0.39926195
non-adversarial,0.003370028
non-adversarial,0.69229376
non-adversarial,0.4346208
non-adversarial,0.29677922
non-adversarial,0.58575785
non-adversarial,0.23460531
non-adversarial,0.29393515
non-adversarial,3.1398984e-05
non-adversarial,0.2683726
non-adversarial,0.0041699866
non-adversarial,0.55665445
non-adversarial,0.67313606
non-adversarial,0.6928032
non-adversarial,0.2430417
non-adversarial,0.16044238
non-adversarial,0.56977516
non-adversarial,0.6930802
non-adversarial,0.69150287
non-adversarial,0.19863029
non-adversarial,0.6718332
non-adversarial,0.6885085
non-adversarial,0.13142312
non-adversarial,0.23312117
non-adversarial,0.462874
non-adversarial,0.33672968
non-adversarial,0.67056787
non-adversarial,0.40534434
non-adversarial,0.12969679
non-adversarial,0.6438867
non-adversarial,0.62273
non-adversarial,0.6706599
non-adversarial,0.24068296
non-adversarial,0.017966844
non-adversarial,0.4562806
non-adversarial,0.6924435
non-adversarial,0.53259933
non-adversarial,0.28093997
non-adversarial,0.46461743
non-adversarial,0.67888665
non-adversarial,0.0032511274
non-adversarial,0.0008690222
non-adversarial,0.21542695
non-adversarial,0.5279878
non-adversarial,0.52787113
non-adversarial,0.50264025
non-adversarial,0.6099852
non-adversarial,0.6166407
non-adversarial,0.2855783
non-adversarial,0.41083252
non-adversarial,0.69039214
non-adversarial,0.30725694
non-adversarial,0.6631091
non-adversarial,0.47788316
non-adversarial,0.63435256
non-adversarial,0.6158719
non-adversarial,0.68472266
non-adversarial,0.6662723
non-adversarial,0.53698504
non-adversarial,0.32092267
non-adversarial,0.6637386
non-adversarial,0.53207
non-adversarial,0.041003317
non-adversarial,0.35020754
non-adversarial,0.6707217
non-adversarial,0.32674727
non-adversarial,0.63046813
non-adversarial,0.304591
non-adversarial,0.00034762672
non-adversarial,0.121544994
non-adversarial,0.56439507
non-adversarial,0.49445337
non-adversarial,0.21551898
non-adversarial,0.3204857
non-adversarial,0.0041699866
non-adversarial,0.6368946
non-adversarial,0.5212407
non-adversarial,0.6276869
non-adversarial,0.690123
non-adversarial,0.55838513
non-adversarial,0.28574124
non-adversarial,0.6290891
non-adversarial,0.2659849
non-adversarial,0.13309908
non-adversarial,0.091130584
non-adversarial,0.42691272
non-adversarial,0.31751108
non-adversarial,0.6391839
non-adversarial,0.68891513
non-adversarial,0.33379164
non-adversarial,0.019477228
non-adversarial,0.019730661
non-adversarial,1.2684502e-06
non-adversarial,0.11408274
non-adversarial,0.6710588
non-adversarial,0.39693794
non-adversarial,0.53836834
non-adversarial,0.38768965
non-adversarial,0.28634828
non-adversarial,0.014869506
non-adversarial,0.013357193
non-adversarial,0.00027372947
non-adversarial,0.3901918
non-adversarial,0.21193427
non-adversarial,0.66803813
non-adversarial,0.31208396
non-adversarial,0.47692257
non-adversarial,0.3907753
non-adversarial,0.21593213
non-adversarial,0.2077533
non-adversarial,0.6907042
non-adversarial,0.0006076386
non-adversarial,0.6927817
non-adversarial,0.0005071089
non-adversarial,0.1653233
non-adversarial,0.23964095
non-adversarial,0.19675624
non-adversarial,0.12969679
non-adversarial,0.6919514
non-adversarial,7.6531177e-07
non-adversarial,0.26452643
non-adversarial,0.3395898
non-adversarial,0.28528857
non-adversarial,0.32214138
non-adversarial,0.0023619372
non-adversarial,0.033249587
non-adversarial,0.3043031
non-adversarial,0.27967018
non-adversarial,0.29197603
non-adversarial,0.004894127
non-adversarial,0.0041699866
non-adversarial,0.0041699866
non-adversarial,0.22526868
non-adversarial,0.34951448
non-adversarial,0.30857062
non-adversarial,0.2647279
non-adversarial,0.29663658
non-adversarial,0.054810967
non-adversarial,0.021392094
non-adversarial,0.00033390845
non-adversarial,0.6886482
non-adversarial,0.26528862
non-adversarial,0.22481084
non-adversarial,0.29207128
non-adversarial,0.6009451
non-adversarial,0.008561154
non-adversarial,0.6929872
non-adversarial,0.2153199
non-adversarial,0.633291
non-adversarial,0.032735594
non-adversarial,0.06743442
non-adversarial,0.3232529
non-adversarial,0.27212608
non-adversarial,0.6102743
non-adversarial,0.2607085
non-adversarial,0.2647279
non-adversarial,0.44044736
non-adversarial,1.0248168e-12
non-adversarial,0.6867715
non-adversarial,0.52778906
non-adversarial,0.5187692
non-adversarial,0.6924435
non-adversarial,0.22481084
non-adversarial,0.64719665
non-adversarial,0.3627113
non-adversarial,0.32398722
non-adversarial,0.47619665
non-adversarial,0.6881616
non-adversarial,0.33944187
non-adversarial,0.5736148
non-adversarial,0.042070832
non-adversarial,0.69016004
non-adversarial,0.26342896
non-adversarial,0.12466381
non-adversarial,0.21409051
non-adversarial,0.4761147
non-adversarial,0.34071794
non-adversarial,0.29854366
non-adversarial,0.34408128
non-adversarial,0.30622616
non-adversarial,0.09374404
non-adversarial,0.6901674
non-adversarial,0.003954005
non-adversarial,0.3015135
non-adversarial,2.0793266e-14
non-adversarial,0.49008894
non-adversarial,0.22247957
non-adversarial,0.032865737
non-adversarial,0.6555438
non-adversarial,0.6862962
non-adversarial,0.68730205
non-adversarial,0.23205772
non-adversarial,0.66429484
non-adversarial,0.69307125
non-adversarial,0.36167902
non-adversarial,0.25108752
non-adversarial,0.3526015
non-adversarial,0.101533234
non-adversarial,0.10164148
non-adversarial,0.69287014
non-adversarial,0.67525494
non-adversarial,0.40207446
non-adversarial,0.07586682
non-adversarial,0.69146484
non-adversarial,0.42439818
non-adversarial,0.6244398
non-adversarial,0.2572631
non-adversarial,0.6850007
non-adversarial,0.29934844
non-adversarial,0.2724494
non-adversarial,0.50781256
non-adversarial,0.6930151
non-adversarial,0.33826897
non-adversarial,0.26434654
non-adversarial,0.3459594
non-adversarial,0.5611126
non-adversarial,0.64981604
non-adversarial,0.07475887
non-adversarial,0.6728186
non-adversarial,0.6427518
non-adversarial,0.32540366
non-adversarial,0.4796955
non-adversarial,0.40665835
non-adversarial,0.47550118
non-adversarial,0.3658591
non-adversarial,0.0041699866
non-adversarial,0.6810308
non-adversarial,0.40052336
non-adversarial,0.6914784
non-adversarial,0.6510323
non-adversarial,0.0005362453
non-adversarial,0.13439375
non-adversarial,0.47165018
non-adversarial,0.33923024
non-adversarial,0.11055997
non-adversarial,0.59264755
non-adversarial,0.6889751
non-adversarial,0.42966044
non-adversarial,0.24404928
non-adversarial,0.0041699866
non-adversarial,0.68112403
non-adversarial,0.35125157
non-adversarial,0.123103715
non-adversarial,0.33661118
non-adversarial,0.31481954
non-adversarial,0.27553594
non-adversarial,0.2984204
non-adversarial,0.05929642
non-adversarial,0.0015475772
non-adversarial,0.0041699866
non-adversarial,0.34452826
non-adversarial,0.37726906
non-adversarial,0.68802273
non-adversarial,0.032004777
non-adversarial,0.68890333
non-adversarial,0.32280606
non-adversarial,0.69016075
non-adversarial,0.39407727
non-adversarial,0.20462377
non-adversarial,0.5037155
non-adversarial,0.44075465
non-adversarial,0.2647279
non-adversarial,0.6486689
non-adversarial,0.6931385
non-adversarial,0.46568868
non-adversarial,0.23280579
non-adversarial,0.3580471
non-adversarial,0.5210086
non-adversarial,0.45254126
non-adversarial,0.6778325
non-adversarial,0.040198356
non-adversarial,0.68320876
non-adversarial,0.5810639
non-adversarial,0.68696344
non-adversarial,0.5616621
non-adversarial,0.67602473
non-adversarial,0.6864725
non-adversarial,0.5822368
non-adversarial,0.5507359
non-adversarial,0.6848729
