epoch,alpha,method,certain_accuracy,uncertain_accuracy,n_certain,n_uncertain
18,0.4899999797344208,information_content,0.9905437231063843,0.8716049194335938,423,405
18,0.4899999797344208,probability_gap,0.9905437231063843,0.8716049194335938,423,405
18,0.4899999797344208,combined,0.9905437231063843,0.8716049194335938,423,405
18,0.5,entropy,0.9927710890769958,0.8716707229614258,415,413
18,0.5,information_content,0.9927710890769958,0.8716707229614258,415,413
18,0.5,probability_gap,0.9927710890769958,0.8716707229614258,415,413
18,0.5,combined,0.9927710890769958,0.8716707229614258,415,413
18,0.5099999904632568,entropy,0.9950860142707825,0.8717339634895325,407,421
18,0.5099999904632568,information_content,0.9950860142707825,0.8717339634895325,407,421
18,0.5099999904632568,probability_gap,0.9950860142707825,0.8717339634895325,407,421
18,0.5099999904632568,combined,0.9950860142707825,0.8717339634895325,407,421
18,0.5199999809265137,entropy,0.9949748516082764,0.8744186162948608,398,430
18,0.5199999809265137,information_content,0.9949748516082764,0.8744186162948608,398,430
18,0.5199999809265137,probability_gap,0.9949748516082764,0.8744186162948608,398,430
18,0.5199999809265137,combined,0.9949748516082764,0.8744186162948608,398,430
18,0.5300000309944153,entropy,0.9948717951774597,0.8767123222351074,390,438
18,0.5300000309944153,information_content,0.9948717951774597,0.8767123222351074,390,438
18,0.5300000309944153,probability_gap,0.9948717951774597,0.8767123222351074,390,438
18,0.5300000309944153,combined,0.9948717951774597,0.8767123222351074,390,438
18,0.5400000214576721,entropy,0.9947643876075745,0.878923773765564,382,446
18,0.5400000214576721,information_content,0.9947643876075745,0.878923773765564,382,446
18,0.5400000214576721,probability_gap,0.9947643876075745,0.878923773765564,382,446
18,0.5400000214576721,combined,0.9947643876075745,0.878923773765564,382,446
18,0.550000011920929,entropy,0.9946523904800415,0.8810572624206543,374,454
18,0.550000011920929,information_content,0.9946523904800415,0.8810572624206543,374,454
18,0.550000011920929,probability_gap,0.9946523904800415,0.8810572624206543,374,454
18,0.550000011920929,combined,0.9946523904800415,0.8810572624206543,374,454
18,0.5600000023841858,entropy,0.9945205450057983,0.8833693265914917,365,463
18,0.5600000023841858,information_content,0.9945205450057983,0.8833693265914917,365,463
18,0.5600000023841858,probability_gap,0.9945205450057983,0.8833693265914917,365,463
18,0.5600000023841858,combined,0.9945205450057983,0.8833693265914917,365,463
18,0.5699999928474426,entropy,0.994397759437561,0.8853503465652466,357,471
18,0.5699999928474426,information_content,0.994397759437561,0.8853503465652466,357,471
18,0.5699999928474426,probability_gap,0.994397759437561,0.8853503465652466,357,471
18,0.5699999928474426,combined,0.994397759437561,0.8853503465652466,357,471
18,0.5799999833106995,entropy,0.9942693114280701,0.887265145778656,349,479
18,0.5799999833106995,information_content,0.9942693114280701,0.887265145778656,349,479
18,0.5799999833106995,probability_gap,0.9942693114280701,0.887265145778656,349,479
18,0.5799999833106995,combined,0.9942693114280701,0.887265145778656,349,479
18,0.5900000333786011,entropy,0.9941349029541016,0.8891170620918274,341,487
18,0.5900000333786011,information_content,0.9941349029541016,0.8891170620918274,341,487
18,0.5900000333786011,probability_gap,0.9941349029541016,0.8891170620918274,341,487
18,0.5900000333786011,combined,0.9941349029541016,0.8891170620918274,341,487
18,0.6000000238418579,entropy,0.9939758777618408,0.8911290168762207,332,496
18,0.6000000238418579,information_content,0.9939758777618408,0.8911290168762207,332,496
18,0.6000000238418579,probability_gap,0.9939758777618408,0.8911290168762207,332,496
18,0.6000000238418579,combined,0.9939758777618408,0.8911290168762207,332,496
18,0.6100000143051147,entropy,0.9938271641731262,0.8928571343421936,324,504
18,0.6100000143051147,information_content,0.9938271641731262,0.8928571343421936,324,504
18,0.6100000143051147,probability_gap,0.9938271641731262,0.8928571343421936,324,504
18,0.6100000143051147,combined,0.9938271641731262,0.8928571343421936,324,504
18,0.6200000047683716,entropy,0.9936708807945251,0.89453125,316,512
18,0.6200000047683716,information_content,0.9936708807945251,0.89453125,316,512
18,0.6200000047683716,probability_gap,0.9936708807945251,0.89453125,316,512
18,0.6200000047683716,combined,0.9936708807945251,0.89453125,316,512
18,0.6299999952316284,entropy,0.9934853315353394,0.8963531851768494,307,521
18,0.6299999952316284,information_content,0.9934853315353394,0.8963531851768494,307,521
18,0.6299999952316284,probability_gap,0.9934853315353394,0.8963531851768494,307,521
18,0.6299999952316284,combined,0.9934853315353394,0.8963531851768494,307,521
18,0.6399999856948853,entropy,0.9933110475540161,0.8979206085205078,299,529
18,0.6399999856948853,information_content,0.9933110475540161,0.8979206085205078,299,529
18,0.6399999856948853,probability_gap,0.9933110475540161,0.8979206085205078,299,529
18,0.6399999856948853,combined,0.9933110475540161,0.8979206085205078,299,529
18,0.6500000357627869,entropy,0.993127167224884,0.8994413614273071,291,537
18,0.6500000357627869,information_content,0.993127167224884,0.8994413614273071,291,537
18,0.6500000357627869,probability_gap,0.993127167224884,0.8994413614273071,291,537
18,0.6500000357627869,combined,0.993127167224884,0.8994413614273071,291,537
18,0.6600000262260437,entropy,0.9929328560829163,0.9009174108505249,283,545
18,0.6600000262260437,information_content,0.9929328560829163,0.9009174108505249,283,545
18,0.6600000262260437,probability_gap,0.9929328560829163,0.9009174108505249,283,545
18,0.6600000262260437,combined,0.9929328560829163,0.9009174108505249,283,545
18,0.6700000166893005,entropy,0.9927007555961609,0.9025270938873291,274,554
18,0.6700000166893005,information_content,0.9927007555961609,0.9025270938873291,274,554
18,0.6700000166893005,probability_gap,0.9927007555961609,0.9025270938873291,274,554
18,0.6700000166893005,combined,0.9927007555961609,0.9025270938873291,274,554
18,0.6800000071525574,entropy,0.9924812316894531,0.9039145708084106,266,562
18,0.6800000071525574,information_content,0.9924812316894531,0.9039145708084106,266,562
18,0.6800000071525574,probability_gap,0.9924812316894531,0.9039145708084106,266,562
18,0.6800000071525574,combined,0.9924812316894531,0.9039145708084106,266,562
18,0.6899999976158142,entropy,0.9922480583190918,0.9052631855010986,258,570
18,0.6899999976158142,information_content,0.9922480583190918,0.9052631855010986,258,570
18,0.6899999976158142,probability_gap,0.9922480583190918,0.9052631855010986,258,570
18,0.6899999976158142,combined,0.9922480583190918,0.9052631855010986,258,570
18,0.699999988079071,entropy,0.9959999918937683,0.9048442840576172,250,578
18,0.699999988079071,information_content,0.9959999918937683,0.9048442840576172,250,578
18,0.699999988079071,probability_gap,0.9959999918937683,0.9048442840576172,250,578
18,0.699999988079071,combined,0.9959999918937683,0.9048442840576172,250,578
18,0.7099999785423279,entropy,0.9958506226539612,0.9063032269477844,241,587
18,0.7099999785423279,information_content,0.9958506226539612,0.9063032269477844,241,587
18,0.7099999785423279,probability_gap,0.9958506226539612,0.9063032269477844,241,587
18,0.7099999785423279,combined,0.9958506226539612,0.9063032269477844,241,587
18,0.7200000286102295,entropy,0.995708167552948,0.9075630307197571,233,595
18,0.7200000286102295,information_content,0.995708167552948,0.9075630307197571,233,595
18,0.7200000286102295,probability_gap,0.995708167552948,0.9075630307197571,233,595
18,0.7200000286102295,combined,0.995708167552948,0.9075630307197571,233,595
18,0.7300000190734863,entropy,0.995555579662323,0.9087893962860107,225,603
18,0.7300000190734863,information_content,0.995555579662323,0.9087893962860107,225,603
18,0.7300000190734863,probability_gap,0.995555579662323,0.9087893962860107,225,603
18,0.7300000190734863,combined,0.995555579662323,0.9087893962860107,225,603
18,0.7400000095367432,entropy,0.9953917264938354,0.9099836349487305,217,611
18,0.7400000095367432,information_content,0.9953917264938354,0.9099836349487305,217,611
18,0.7400000095367432,probability_gap,0.9953917264938354,0.9099836349487305,217,611
18,0.7400000095367432,combined,0.9953917264938354,0.9099836349487305,217,611
18,0.75,entropy,0.995192289352417,0.9112903475761414,208,620
18,0.75,information_content,0.995192289352417,0.9112903475761414,208,620
18,0.75,probability_gap,0.995192289352417,0.9112903475761414,208,620
18,0.75,combined,0.995192289352417,0.9112903475761414,208,620
18,0.7599999904632568,entropy,0.9950000047683716,0.912420392036438,200,628
18,0.7599999904632568,information_content,0.9950000047683716,0.912420392036438,200,628
18,0.7599999904632568,probability_gap,0.9950000047683716,0.912420392036438,200,628
18,0.7599999904632568,combined,0.9950000047683716,0.912420392036438,200,628
18,0.7699999809265137,entropy,1.0,0.9119496941566467,192,636
18,0.7699999809265137,information_content,1.0,0.9119496941566467,192,636
18,0.7699999809265137,probability_gap,1.0,0.9119496941566467,192,636
18,0.7699999809265137,combined,1.0,0.9119496941566467,192,636
18,0.7800000309944153,entropy,1.0,0.9131782650947571,183,645
18,0.7800000309944153,information_content,1.0,0.9131782650947571,183,645
18,0.7800000309944153,probability_gap,1.0,0.9131782650947571,183,645
18,0.7800000309944153,combined,1.0,0.9131782650947571,183,645
18,0.7900000214576721,entropy,1.0,0.9142419695854187,175,653
18,0.7900000214576721,information_content,1.0,0.9142419695854187,175,653
18,0.7900000214576721,probability_gap,1.0,0.9142419695854187,175,653
18,0.7900000214576721,combined,1.0,0.9142419695854187,175,653
18,0.800000011920929,entropy,1.0,0.9152798652648926,167,661
18,0.800000011920929,information_content,1.0,0.9152798652648926,167,661
18,0.800000011920929,probability_gap,1.0,0.9152798652648926,167,661
18,0.800000011920929,combined,1.0,0.9152798652648926,167,661
18,0.8100000023841858,entropy,1.0,0.9162929654121399,159,669
18,0.8100000023841858,information_content,1.0,0.9162929654121399,159,669
18,0.8100000023841858,probability_gap,1.0,0.9162929654121399,159,669
18,0.8100000023841858,combined,1.0,0.9162929654121399,159,669
18,0.8199999928474426,entropy,1.0,0.9169139266014099,154,674
18,0.8199999928474426,information_content,1.0,0.9169139266014099,154,674
18,0.8199999928474426,probability_gap,1.0,0.9169139266014099,154,674
18,0.8199999928474426,combined,1.0,0.9169139266014099,154,674
18,0.8299999833106995,entropy,1.0,0.918367326259613,142,686
18,0.8299999833106995,information_content,1.0,0.918367326259613,142,686
18,0.8299999833106995,probability_gap,1.0,0.918367326259613,142,686
18,0.8299999833106995,combined,1.0,0.918367326259613,142,686
18,0.8400000333786011,entropy,1.0,0.9193083643913269,134,694
18,0.8400000333786011,information_content,1.0,0.9193083643913269,134,694
18,0.8400000333786011,probability_gap,1.0,0.9193083643913269,134,694
18,0.8400000333786011,combined,1.0,0.9193083643913269,134,694
18,0.8500000238418579,entropy,1.0,0.9202279448509216,126,702
18,0.8500000238418579,information_content,1.0,0.9202279448509216,126,702
18,0.8500000238418579,probability_gap,1.0,0.9202279448509216,126,702
18,0.8500000238418579,combined,1.0,0.9202279448509216,126,702
18,0.8600000143051147,entropy,1.0,0.9212377071380615,117,711
18,0.8600000143051147,information_content,1.0,0.9212377071380615,117,711
18,0.8600000143051147,probability_gap,1.0,0.9212377071380615,117,711
18,0.8600000143051147,combined,1.0,0.9212377071380615,117,711
18,0.8700000047683716,entropy,1.0,0.9221140742301941,109,719
18,0.8700000047683716,information_content,1.0,0.9221140742301941,109,719
18,0.8700000047683716,probability_gap,1.0,0.9221140742301941,109,719
18,0.8700000047683716,combined,1.0,0.9221140742301941,109,719
18,0.8799999952316284,entropy,1.0,0.9229711294174194,101,727
18,0.8799999952316284,information_content,1.0,0.9229711294174194,101,727
18,0.8799999952316284,probability_gap,1.0,0.9228650331497192,102,726
18,0.8799999952316284,combined,1.0,0.9229711294174194,101,727
18,0.8899999856948853,entropy,1.0,0.9239130616188049,92,736
18,0.8899999856948853,information_content,1.0,0.9238095283508301,93,735
18,0.8899999856948853,probability_gap,1.0,0.9238095283508301,93,735
18,0.8899999856948853,combined,1.0,0.9239130616188049,92,736
18,0.8999999761581421,entropy,1.0,0.9247311949729919,84,744
18,0.8999999761581421,information_content,1.0,0.9245283007621765,86,742
18,0.8999999761581421,probability_gap,1.0,0.9246298670768738,85,743
18,0.8999999761581421,combined,1.0,0.9247311949729919,84,744
18,0.9100000262260437,entropy,1.0,0.9255319237709045,76,752
18,0.9100000262260437,information_content,1.0,0.9248322248458862,83,745
18,0.9100000262260437,probability_gap,1.0,0.9249329566955566,82,746
18,0.9100000262260437,combined,1.0,0.9255319237709045,76,752
18,0.9200000166893005,entropy,1.0,0.9263157844543457,68,760
18,0.9200000166893005,information_content,1.0,0.9257294535636902,74,754
18,0.9200000166893005,probability_gap,1.0,0.9260237812995911,71,757
18,0.9200000166893005,combined,1.0,0.9263157844543457,68,760
18,0.9300000071525574,entropy,1.0,0.927178144454956,59,769
18,0.9300000071525574,information_content,1.0,0.9257294535636902,74,754
18,0.9300000071525574,probability_gap,1.0,0.9260237812995911,71,757
18,0.9300000071525574,combined,1.0,0.927178144454956,59,769
18,0.9399999976158142,entropy,1.0,0.9279279112815857,51,777
18,0.9399999976158142,information_content,1.0,0.9257294535636902,74,754
18,0.9399999976158142,probability_gap,1.0,0.9260237812995911,71,757
18,0.9399999976158142,combined,1.0,0.9279279112815857,51,777
18,0.949999988079071,entropy,1.0,0.9286624193191528,43,785
18,0.949999988079071,information_content,1.0,0.9257294535636902,74,754
18,0.949999988079071,probability_gap,1.0,0.9260237812995911,71,757
18,0.949999988079071,combined,1.0,0.9286624193191528,43,785
18,0.9599999785423279,entropy,1.0,0.9293820858001709,35,793
18,0.9599999785423279,information_content,1.0,0.9257294535636902,74,754
18,0.9599999785423279,probability_gap,1.0,0.9260237812995911,71,757
18,0.9599999785423279,combined,1.0,0.9293820858001709,35,793
18,0.9700000286102295,entropy,1.0,0.9299123883247375,29,799
18,0.9700000286102295,information_content,1.0,0.9257294535636902,74,754
18,0.9700000286102295,probability_gap,1.0,0.9260237812995911,71,757
18,0.9700000286102295,combined,1.0,0.9299123883247375,29,799
18,0.9800000190734863,entropy,1.0,0.9308642148971558,18,810
18,0.9800000190734863,information_content,1.0,0.9257294535636902,74,754
18,0.9800000190734863,probability_gap,1.0,0.9260237812995911,71,757
18,0.9800000190734863,combined,1.0,0.9308642148971558,18,810
18,0.9900000095367432,entropy,1.0,0.9315403699874878,10,818
18,0.9900000095367432,information_content,1.0,0.9257294535636902,74,754
18,0.9900000095367432,probability_gap,1.0,0.9260237812995911,71,757
18,0.9900000095367432,combined,1.0,0.9315403699874878,10,818
18,1.0,entropy,1.0,0.9322034120559692,2,826
18,1.0,information_content,1.0,0.9257294535636902,74,754
18,1.0,probability_gap,1.0,0.9260237812995911,71,757
18,1.0,combined,1.0,0.9322034120559692,2,826
19,0.0,entropy,0.9396135210990906,,828,0
19,0.0,information_content,0.9396135210990906,,828,0
19,0.0,probability_gap,0.9396135210990906,,828,0
19,0.0,combined,0.9396135210990906,,828,0
19,0.009999999776482582,entropy,0.9414634108543396,0.75,820,8
19,0.009999999776482582,information_content,0.9414634108543396,0.75,820,8
19,0.009999999776482582,probability_gap,0.9414634108543396,0.75,820,8
19,0.009999999776482582,combined,0.9414634108543396,0.75,820,8
19,0.019999999552965164,entropy,0.9433497786521912,0.75,812,16
19,0.019999999552965164,information_content,0.9433497786521912,0.75,812,16
19,0.019999999552965164,probability_gap,0.9433497786521912,0.75,812,16
19,0.019999999552965164,combined,0.9433497786521912,0.75,812,16
19,0.029999999329447746,entropy,0.9452736377716064,0.75,804,24
19,0.029999999329447746,information_content,0.9452736377716064,0.75,804,24
19,0.029999999329447746,probability_gap,0.9452736377716064,0.75,804,24
19,0.029999999329447746,combined,0.9452736377716064,0.75,804,24
19,0.03999999910593033,entropy,0.947169840335846,0.7575757503509521,795,33
19,0.03999999910593033,information_content,0.947169840335846,0.7575757503509521,795,33
19,0.03999999910593033,probability_gap,0.947169840335846,0.7575757503509521,795,33
19,0.03999999910593033,combined,0.947169840335846,0.7575757503509521,795,33
19,0.04999999701976776,entropy,0.951715350151062,0.707317054271698,787,41
19,0.04999999701976776,information_content,0.951715350151062,0.707317054271698,787,41
19,0.04999999701976776,probability_gap,0.951715350151062,0.707317054271698,787,41
19,0.04999999701976776,combined,0.951715350151062,0.707317054271698,787,41
19,0.05999999865889549,entropy,0.9550706148147583,0.6938775777816772,779,49
19,0.05999999865889549,information_content,0.9550706148147583,0.6938775777816772,779,49
19,0.05999999865889549,probability_gap,0.9550706148147583,0.6938775777816772,779,49
19,0.05999999865889549,combined,0.9550706148147583,0.6938775777816772,779,49
19,0.07000000029802322,entropy,0.957198441028595,0.7017543911933899,771,57
19,0.07000000029802322,information_content,0.957198441028595,0.7017543911933899,771,57
19,0.07000000029802322,probability_gap,0.957198441028595,0.7017543911933899,771,57
19,0.07000000029802322,combined,0.957198441028595,0.7017543911933899,771,57
19,0.07999999821186066,entropy,0.960629940032959,0.6969696879386902,762,66
19,0.07999999821186066,information_content,0.960629940032959,0.6969696879386902,762,66
19,0.07999999821186066,probability_gap,0.960629940032959,0.6969696879386902,762,66
19,0.07999999821186066,combined,0.960629940032959,0.6969696879386902,762,66
19,0.08999999612569809,entropy,0.9615384340286255,0.7162162065505981,754,74
19,0.08999999612569809,information_content,0.9615384340286255,0.7162162065505981,754,74
19,0.08999999612569809,probability_gap,0.9615384340286255,0.7162162065505981,754,74
19,0.08999999612569809,combined,0.9615384340286255,0.7162162065505981,754,74
19,0.09999999403953552,entropy,0.9611260294914246,0.7439024448394775,746,82
19,0.09999999403953552,information_content,0.9611260294914246,0.7439024448394775,746,82
19,0.09999999403953552,probability_gap,0.9611260294914246,0.7439024448394775,746,82
19,0.09999999403953552,combined,0.9611260294914246,0.7439024448394775,746,82
19,0.10999999940395355,entropy,0.9647696614265442,0.7333333492279053,738,90
19,0.10999999940395355,information_content,0.9647696614265442,0.7333333492279053,738,90
19,0.10999999940395355,probability_gap,0.9647696614265442,0.7333333492279053,738,90
19,0.10999999940395355,combined,0.9647696614265442,0.7333333492279053,738,90
19,0.11999999731779099,entropy,0.965706467628479,0.747474730014801,729,99
19,0.11999999731779099,information_content,0.965706467628479,0.747474730014801,729,99
19,0.11999999731779099,probability_gap,0.965706467628479,0.747474730014801,729,99
19,0.11999999731779099,combined,0.965706467628479,0.747474730014801,729,99
19,0.12999999523162842,entropy,0.9667128920555115,0.7570093274116516,721,107
19,0.12999999523162842,information_content,0.9667128920555115,0.7570093274116516,721,107
19,0.12999999523162842,probability_gap,0.9667128920555115,0.7570093274116516,721,107
19,0.12999999523162842,combined,0.9667128920555115,0.7570093274116516,721,107
19,0.14000000059604645,entropy,0.9677419066429138,0.7652173638343811,713,115
19,0.14000000059604645,information_content,0.9677419066429138,0.7652173638343811,713,115
19,0.14000000059604645,probability_gap,0.9677419066429138,0.7652173638343811,713,115
19,0.14000000059604645,combined,0.9677419066429138,0.7652173638343811,713,115
19,0.14999999105930328,entropy,0.96875,0.774193525314331,704,124
19,0.14999999105930328,information_content,0.96875,0.774193525314331,704,124
19,0.14999999105930328,probability_gap,0.96875,0.774193525314331,704,124
19,0.14999999105930328,combined,0.96875,0.774193525314331,704,124
19,0.1599999964237213,entropy,0.9698275923728943,0.7803030014038086,696,132
19,0.1599999964237213,information_content,0.9698275923728943,0.7803030014038086,696,132
19,0.1599999964237213,probability_gap,0.9698275923728943,0.7803030014038086,696,132
19,0.1599999964237213,combined,0.9698275923728943,0.7803030014038086,696,132
19,0.17000000178813934,entropy,0.9723837375640869,0.7785714268684387,688,140
19,0.17000000178813934,information_content,0.9723837375640869,0.7785714268684387,688,140
19,0.17000000178813934,probability_gap,0.9723837375640869,0.7785714268684387,688,140
19,0.17000000178813934,combined,0.9723837375640869,0.7785714268684387,688,140
19,0.17999999225139618,entropy,0.9735293984413147,0.7837837934494019,680,148
19,0.17999999225139618,information_content,0.9735293984413147,0.7837837934494019,680,148
19,0.17999999225139618,probability_gap,0.9735293984413147,0.7837837934494019,680,148
19,0.17999999225139618,combined,0.9735293984413147,0.7837837934494019,680,148
19,0.1899999976158142,entropy,0.9731743931770325,0.7961783409118652,671,157
19,0.1899999976158142,information_content,0.9731743931770325,0.7961783409118652,671,157
19,0.1899999976158142,probability_gap,0.9731743931770325,0.7961783409118652,671,157
19,0.1899999976158142,combined,0.9731743931770325,0.7961783409118652,671,157
19,0.19999998807907104,entropy,0.9729729890823364,0.8024691343307495,666,162
19,0.19999998807907104,information_content,0.9729729890823364,0.8024691343307495,666,162
19,0.19999998807907104,probability_gap,0.9729729890823364,0.8024691343307495,666,162
19,0.19999998807907104,combined,0.9729729890823364,0.8024691343307495,666,162
19,0.20999999344348907,entropy,0.9740458130836487,0.8092485666275024,655,173
19,0.20999999344348907,information_content,0.9740458130836487,0.8092485666275024,655,173
19,0.20999999344348907,probability_gap,0.9740458130836487,0.8092485666275024,655,173
19,0.20999999344348907,combined,0.9740458130836487,0.8092485666275024,655,173
19,0.2199999988079071,entropy,0.9752704501152039,0.8121547102928162,647,181
19,0.2199999988079071,information_content,0.9752704501152039,0.8121547102928162,647,181
19,0.2199999988079071,probability_gap,0.9752704501152039,0.8121547102928162,647,181
19,0.2199999988079071,combined,0.9752704501152039,0.8121547102928162,647,181
19,0.22999998927116394,entropy,0.9764890074729919,0.8157894611358643,638,190
19,0.22999998927116394,information_content,0.9764890074729919,0.8157894611358643,638,190
19,0.22999998927116394,probability_gap,0.9764890074729919,0.8157894611358643,638,190
19,0.22999998927116394,combined,0.9764890074729919,0.8157894611358643,638,190
19,0.23999999463558197,entropy,0.9777777791023254,0.8181818127632141,630,198
19,0.23999999463558197,information_content,0.9777777791023254,0.8181818127632141,630,198
19,0.23999999463558197,probability_gap,0.9777777791023254,0.8181818127632141,630,198
19,0.23999999463558197,combined,0.9777777791023254,0.8181818127632141,630,198
19,0.25,entropy,0.979099690914154,0.8203883767127991,622,206
19,0.25,information_content,0.979099690914154,0.8203883767127991,622,206
19,0.25,probability_gap,0.979099690914154,0.8203883767127991,622,206
19,0.25,combined,0.979099690914154,0.8203883767127991,622,206
19,0.25999999046325684,entropy,0.980424165725708,0.8232558369636536,613,215
19,0.25999999046325684,information_content,0.980424165725708,0.8232558369636536,613,215
19,0.25999999046325684,probability_gap,0.980424165725708,0.8232558369636536,613,215
19,0.25999999046325684,combined,0.980424165725708,0.8232558369636536,613,215
19,0.26999998092651367,entropy,0.9818181991577148,0.8251121044158936,605,223
19,0.26999998092651367,information_content,0.9818181991577148,0.8251121044158936,605,223
19,0.26999998092651367,probability_gap,0.9818181991577148,0.8251121044158936,605,223
19,0.26999998092651367,combined,0.9818181991577148,0.8251121044158936,605,223
19,0.2800000011920929,entropy,0.9832496047019958,0.826839804649353,597,231
19,0.2800000011920929,information_content,0.9832496047019958,0.826839804649353,597,231
19,0.2800000011920929,probability_gap,0.9832496047019958,0.826839804649353,597,231
19,0.2800000011920929,combined,0.9832496047019958,0.826839804649353,597,231
19,0.28999999165534973,entropy,0.9830220937728882,0.8326359987258911,589,239
19,0.28999999165534973,information_content,0.9830220937728882,0.8326359987258911,589,239
19,0.28999999165534973,probability_gap,0.9830220937728882,0.8326359987258911,589,239
19,0.28999999165534973,combined,0.9830220937728882,0.8326359987258911,589,239
19,0.29999998211860657,entropy,0.982758641242981,0.8387096524238586,580,248
19,0.29999998211860657,information_content,0.982758641242981,0.8387096524238586,580,248
19,0.29999998211860657,probability_gap,0.982758641242981,0.8387096524238586,580,248
19,0.29999998211860657,combined,0.982758641242981,0.8387096524238586,580,248
19,0.3100000023841858,entropy,0.9825174808502197,0.84375,572,256
19,0.3100000023841858,information_content,0.9825174808502197,0.84375,572,256
19,0.3100000023841858,probability_gap,0.9825174808502197,0.84375,572,256
19,0.3100000023841858,combined,0.9825174808502197,0.84375,572,256
19,0.3199999928474426,entropy,0.9840425252914429,0.8446969985961914,564,264
19,0.3199999928474426,information_content,0.9840425252914429,0.8446969985961914,564,264
19,0.3199999928474426,probability_gap,0.9840425252914429,0.8446969985961914,564,264
19,0.3199999928474426,combined,0.9840425252914429,0.8446969985961914,564,264
19,0.32999998331069946,entropy,0.9838129281997681,0.8492646813392639,556,272
19,0.32999998331069946,information_content,0.9838129281997681,0.8492646813392639,556,272
19,0.32999998331069946,probability_gap,0.9838129281997681,0.8492646813392639,556,272
19,0.32999998331069946,combined,0.9838129281997681,0.8492646813392639,556,272
19,0.3400000035762787,entropy,0.9835466146469116,0.854092538356781,547,281
19,0.3400000035762787,information_content,0.9835466146469116,0.854092538356781,547,281
19,0.3400000035762787,probability_gap,0.9835466146469116,0.854092538356781,547,281
19,0.3400000035762787,combined,0.9835466146469116,0.854092538356781,547,281
19,0.3499999940395355,entropy,0.9833024144172668,0.858131468296051,539,289
19,0.3499999940395355,information_content,0.9833024144172668,0.858131468296051,539,289
19,0.3499999940395355,probability_gap,0.9833024144172668,0.858131468296051,539,289
19,0.3499999940395355,combined,0.9833024144172668,0.858131468296051,539,289
19,0.35999998450279236,entropy,0.9849340915679932,0.8585858345031738,531,297
19,0.35999998450279236,information_content,0.9849340915679932,0.8585858345031738,531,297
19,0.35999998450279236,probability_gap,0.9849340915679932,0.8585858345031738,531,297
19,0.35999998450279236,combined,0.9849340915679932,0.8585858345031738,531,297
19,0.3700000047683716,entropy,0.9847036600112915,0.8622950911521912,523,305
19,0.3700000047683716,information_content,0.9847036600112915,0.8622950911521912,523,305
19,0.3700000047683716,probability_gap,0.9847036600112915,0.8622950911521912,523,305
19,0.3700000047683716,combined,0.9847036600112915,0.8622950911521912,523,305
19,0.3799999952316284,entropy,0.9863813519477844,0.8630573153495789,514,314
19,0.3799999952316284,information_content,0.9863813519477844,0.8630573153495789,514,314
19,0.3799999952316284,probability_gap,0.9863813519477844,0.8630573153495789,514,314
19,0.3799999952316284,combined,0.9863813519477844,0.8630573153495789,514,314
19,0.38999998569488525,entropy,0.9861660003662109,0.8664596080780029,506,322
19,0.38999998569488525,information_content,0.9861660003662109,0.8664596080780029,506,322
19,0.38999998569488525,probability_gap,0.9861660003662109,0.8664596080780029,506,322
19,0.38999998569488525,combined,0.9861660003662109,0.8664596080780029,506,322
19,0.3999999761581421,entropy,0.9879518151283264,0.8666666746139526,498,330
19,0.3999999761581421,information_content,0.9879518151283264,0.8666666746139526,498,330
19,0.3999999761581421,probability_gap,0.9879518151283264,0.8666666746139526,498,330
19,0.3999999761581421,combined,0.9879518151283264,0.8666666746139526,498,330
19,0.4099999964237213,entropy,0.987730085849762,0.8702064752578735,489,339
19,0.4099999964237213,information_content,0.987730085849762,0.8702064752578735,489,339
19,0.4099999964237213,probability_gap,0.987730085849762,0.8702064752578735,489,339
19,0.4099999964237213,combined,0.987730085849762,0.8702064752578735,489,339
19,0.41999998688697815,entropy,0.987525999546051,0.8731988668441772,481,347
19,0.41999998688697815,information_content,0.987525999546051,0.8731988668441772,481,347
19,0.41999998688697815,probability_gap,0.987525999546051,0.8731988668441772,481,347
19,0.41999998688697815,combined,0.987525999546051,0.8731988668441772,481,347
19,0.429999977350235,entropy,0.9873149991035461,0.8760563135147095,473,355
19,0.429999977350235,information_content,0.9873149991035461,0.8760563135147095,473,355
19,0.429999977350235,probability_gap,0.9873149991035461,0.8760563135147095,473,355
19,0.429999977350235,combined,0.9873149991035461,0.8760563135147095,473,355
19,0.4399999976158142,entropy,0.9870967864990234,0.8787878751754761,465,363
19,0.4399999976158142,information_content,0.9870967864990234,0.8787878751754761,465,363
19,0.4399999976158142,probability_gap,0.9870967864990234,0.8787878751754761,465,363
19,0.4399999976158142,combined,0.9870967864990234,0.8787878751754761,465,363
19,0.44999998807907104,entropy,0.9912280440330505,0.8763440847396851,456,372
19,0.44999998807907104,information_content,0.9912280440330505,0.8763440847396851,456,372
19,0.44999998807907104,probability_gap,0.9912280440330505,0.8763440847396851,456,372
19,0.44999998807907104,combined,0.9912280440330505,0.8763440847396851,456,372
19,0.4599999785423279,entropy,0.9910714030265808,0.878947377204895,448,380
19,0.4599999785423279,information_content,0.9910714030265808,0.878947377204895,448,380
19,0.4599999785423279,probability_gap,0.9910714030265808,0.878947377204895,448,380
19,0.4599999785423279,combined,0.9910714030265808,0.878947377204895,448,380
19,0.4699999988079071,entropy,0.9954545497894287,0.876288652420044,440,388
19,0.4699999988079071,information_content,0.9954545497894287,0.876288652420044,440,388
